timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw
1523826142.82010984,8308405,0.0,3.4,0.0,4.02,0.0,6.11,0.05,0.01
1523826142.85977793,8348073,0.0,3.4,0.0,4.03,0.0,6.07,0.05,0.01
1523826142.89971900,8388014,0.0,3.4,0.0,4.03,0.0,6.02,0.05,0.01
1523826142.93992782,8428223,0.0,3.4,0.0,4.03,0.0,5.98,0.05,0.0
1523826142.97982001,8468115,0.0,3.41,0.0,4.03,0.0,5.97,0.04,0.0
1523826143.02062082,8508916,0.0,3.41,0.0,4.03,0.0,5.96,0.04,0.0
1523826143.05989099,8548186,0.0,3.41,0.0,4.03,0.0,5.96,0.04,0.0
1523826143.10014796,8588443,0.0,3.41,0.0,4.03,0.0,5.97,0.04,0.0
1523826143.14061403,8628909,0.0,3.42,0.0,4.03,0.0,5.98,0.04,0.0
1523826143.17968988,8667985,0.0,3.42,0.0,4.04,0.0,5.98,0.04,0.0
1523826143.22024584,8708541,0.0,3.42,0.0,4.04,0.0,5.97,0.03,0.0
1523826143.25998902,8748284,0.0,3.42,0.0,4.04,0.0,5.96,0.03,0.0
1523826143.29996300,8788258,0.0,3.42,0.0,4.04,0.0,5.94,0.03,0.0
1523826143.34019899,8828494,0.0,3.43,0.0,4.04,0.0,5.91,0.03,0.0
1523826143.37980294,8868098,0.0,3.43,0.0,4.04,0.0,5.93,0.03,0.0
1523826143.41995096,8908246,0.0,3.43,0.0,4.04,0.0,5.94,0.02,0.0
1523826143.45986390,8948159,0.0,3.43,0.0,4.04,0.0,5.93,0.02,0.0
1523826143.49993587,8988231,0.0,3.43,0.0,4.04,0.0,5.91,0.02,0.0
1523826143.54004288,9028338,0.0,3.43,0.0,4.04,0.0,5.89,0.02,0.0
1523826143.57977200,9068067,0.0,3.44,0.0,4.04,0.0,5.92,0.02,0.0
1523826143.61999488,9108290,0.0,3.44,0.0,4.04,0.0,5.95,0.02,0.0
1523826143.65988398,9148179,0.0,3.44,0.0,4.04,0.0,5.97,0.02,0.0
1523826143.69980192,9188097,0.0,3.45,0.0,4.04,0.0,5.98,0.02,0.0
1523826143.74001384,9228309,0.0,3.45,0.0,4.04,0.0,5.99,0.02,0.0
1523826143.77966094,9267956,0.0,3.45,0.0,4.04,0.0,5.95,0.02,0.0
1523826143.82008100,9308376,0.0,3.45,0.0,4.04,0.0,5.92,0.02,0.0
1523826143.85958791,9347883,0.0,3.44,0.0,4.04,0.0,5.89,0.01,0.0
1523826143.89982200,9388117,0.0,3.44,0.0,4.04,0.0,5.86,0.01,0.0
1523826143.93999600,9428291,0.0,3.44,0.0,4.03,0.0,5.84,0.01,0.0
1523826143.97964501,9467940,0.0,3.44,0.0,4.03,0.0,5.84,0.01,0.0
1523826144.02052188,9508817,0.0,3.44,0.0,4.03,0.0,5.84,0.01,0.0
1523826144.05994201,9548237,0.0,3.44,0.0,4.03,0.0,5.85,0.01,0.0
1523826144.09964681,9587942,0.0,3.44,0.0,4.03,0.0,5.86,0.01,0.0
1523826144.14046788,9628763,0.0,3.44,0.0,4.03,0.0,5.87,0.01,0.0
1523826144.18005800,9668353,0.0,3.43,0.0,4.03,0.0,5.8,0.01,0.0
1523826144.22007084,9708366,0.0,3.43,0.0,4.03,0.0,5.74,0.01,0.0
1523826144.25995493,9748250,0.0,3.43,0.0,4.03,0.0,5.73,0.01,0.0
1523826144.29991889,9788214,0.0,3.43,0.0,4.03,0.0,5.74,0.01,0.0
1523826144.34022593,9828521,0.0,3.43,0.0,4.02,0.0,5.76,0.01,0.0
1523826144.37996101,9868256,0.0,3.43,0.0,4.02,0.0,5.74,0.01,0.0
1523826144.41999698,9908292,0.0,3.42,0.0,4.02,0.0,5.72,0.01,0.0
1523826144.45987391,9948169,0.0,3.42,0.0,4.02,0.0,5.71,0.01,0.0
1523826144.50003004,9988325,0.0,3.42,0.0,4.02,0.0,5.72,0.01,0.0
1523826144.54020596,10028501,0.0,3.42,0.0,4.02,0.0,5.72,0.01,0.0
1523826144.57978296,10068078,0.0,3.42,0.0,4.02,0.0,5.71,0.01,0.0
1523826144.61998296,10108278,0.0,3.42,0.0,4.02,0.0,5.71,0.01,0.0
1523826144.65971398,10148009,0.0,3.42,0.0,4.02,0.0,5.72,0.01,0.0
1523826144.69975090,10188046,0.0,3.42,0.0,4.02,0.0,5.75,0.0,0.0
1523826144.74006391,10228359,0.0,3.42,0.0,4.02,0.0,5.77,0.0,0.0
1523826144.77967596,10267971,0.0,3.42,0.0,4.02,0.0,5.77,0.0,0.0
1523826144.81990981,10308205,0.0,3.42,0.0,4.02,0.0,5.77,0.0,0.0
1523826144.85985994,10348155,0.0,3.43,0.0,4.01,0.0,5.76,0.0,0.0
1523826144.89981294,10388108,0.0,3.43,0.0,4.01,0.0,5.76,0.0,0.0
1523826144.93993092,10428226,0.0,3.43,0.0,4.01,0.0,5.76,0.0,0.0
1523826144.97992182,10468217,0.0,3.43,0.0,4.01,0.0,5.75,0.0,0.0
1523826145.02066302,10508958,0.0,3.43,0.0,4.01,0.0,5.75,0.0,0.0
1523826145.05997300,10548268,0.0,3.43,0.0,4.01,0.0,5.77,0.0,0.0
1523826145.09958792,10587883,0.0,3.44,0.0,4.01,0.0,5.81,0.0,0.0
1523826145.14016891,10628464,0.0,3.44,0.0,4.01,0.0,5.85,0.0,0.0
1523826145.18031597,10668611,0.0,3.45,0.0,4.01,0.0,5.89,0.0,0.0
1523826145.22009587,10708391,0.0,3.45,0.0,4.01,0.0,5.92,0.0,0.0
1523826145.25975585,10748051,0.0,3.45,0.0,4.01,0.0,5.93,0.0,0.0
1523826145.29985404,10788149,0.0,3.45,0.0,4.01,0.0,5.9,0.0,0.0
1523826145.34013486,10828430,0.0,3.45,0.0,4.0,0.0,5.88,0.0,0.0
1523826145.37990403,10868199,0.0,3.45,0.0,4.0,0.0,5.91,0.0,0.0
1523826145.42019391,10908489,0.0,3.46,0.0,4.0,0.0,5.94,0.0,0.0
1523826145.45980000,10948095,0.0,3.46,0.0,4.0,0.0,5.97,0.0,0.0
1523826145.49962997,10987925,0.0,3.46,0.0,4.0,0.0,5.99,0.0,0.0
1523826145.54008985,11028385,0.0,3.47,0.0,4.0,0.0,6.01,0.0,0.0
1523826145.57958698,11067882,0.0,3.47,0.0,4.0,0.0,6.0,0.0,0.0
1523826145.62009192,11108387,0.0,3.47,0.0,4.0,0.0,5.99,0.0,0.0
1523826145.65970397,11147999,0.0,3.47,0.0,3.99,0.0,5.97,0.0,0.0
1523826145.69984984,11188145,0.0,3.47,0.0,4.0,0.0,5.93,0.0,0.0
1523826145.73993587,11228231,0.0,3.47,0.0,3.99,0.0,5.9,0.0,0.0
1523826145.77989793,11268193,0.0,3.46,0.0,3.99,0.0,5.9,0.0,0.0
1523826145.82000399,11308299,0.0,3.46,0.0,4.0,0.0,5.91,0.0,0.0
1523826145.85988092,11348176,0.0,3.46,0.0,4.0,0.0,5.9,0.0,0.0
1523826145.89978480,11388080,0.0,3.46,0.0,4.0,0.0,5.88,0.0,0.0
1523826145.94004393,11428339,0.0,3.45,0.0,4.0,0.0,5.86,0.0,0.0
1523826145.97982788,11468123,0.0,3.45,0.0,4.0,0.0,5.88,0.0,0.0
1523826146.02055192,11508847,0.0,3.45,0.0,4.0,0.0,5.89,0.0,0.0
1523826146.05974102,11548036,0.0,3.46,0.0,4.0,0.0,5.92,0.0,0.0
1523826146.09969997,11587995,0.0,3.46,0.0,4.0,0.0,5.98,0.0,0.0
1523826146.14028096,11628576,0.0,3.46,0.0,4.0,0.0,6.04,0.0,0.01
1523826146.18009496,11668390,0.0,3.46,0.0,4.0,0.0,5.97,0.0,0.01
1523826146.22016597,11708461,0.0,3.45,0.0,4.0,0.0,5.91,0.0,0.01
1523826146.25970483,11748000,0.0,3.45,0.0,4.01,0.0,5.91,0.0,0.01
1523826146.29990697,11788202,0.0,3.46,0.0,4.01,0.0,5.97,0.0,0.01
1523826146.33999991,11828295,0.0,3.46,0.0,4.01,0.0,6.03,0.0,0.01
1523826146.37991881,11868214,0.0,3.47,0.0,4.01,0.0,6.09,0.0,0.01
1523826146.42025590,11908551,0.0,3.48,0.0,4.0,0.0,6.15,0.0,0.01
1523826146.46003485,11948330,0.0,3.48,0.0,4.0,0.0,6.17,0.0,0.01
1523826146.49985480,11988150,0.0,3.48,0.0,4.0,0.0,6.16,0.0,0.01
1523826146.54006290,12028358,0.0,3.47,0.0,4.0,0.0,6.14,0.0,0.01
1523826146.57977796,12068073,0.0,3.47,0.0,3.99,0.0,6.13,0.0,0.01
1523826146.61999989,12108295,0.0,3.47,0.0,3.99,0.0,6.12,0.0,0.01
1523826146.65973401,12148029,0.0,3.47,0.0,3.99,0.0,6.11,0.0,0.0
1523826146.69995189,12188247,0.0,3.47,0.0,3.99,0.0,6.11,0.0,0.0
1523826146.73993897,12228234,0.0,3.47,0.0,3.99,0.0,6.1,0.0,0.0
1523826146.77993989,12268235,0.0,3.47,0.0,3.99,0.0,6.08,0.0,0.0
1523826146.81997490,12308270,0.0,3.47,0.0,3.99,0.0,6.06,0.0,0.0
1523826146.85984492,12348140,0.0,3.47,0.0,3.99,0.0,6.05,0.0,0.0
1523826146.89969182,12387987,0.0,3.47,0.0,3.98,0.0,6.03,0.0,0.0
1523826146.94015002,12428445,0.0,3.47,0.0,3.98,0.0,6.02,0.0,0.0
1523826146.97971392,12468009,0.0,3.47,0.0,3.98,0.0,6.04,0.0,0.0
1523826147.02082896,12509124,0.0,3.47,0.0,3.98,0.0,6.05,0.0,0.0
1523826147.06000686,12548302,0.0,3.47,0.0,3.98,0.0,6.04,0.0,0.0
1523826147.09992886,12588224,0.0,3.46,0.0,3.98,0.0,6.02,0.0,0.0
1523826147.14015102,12628446,0.0,3.46,0.0,3.98,0.0,6.0,0.0,0.0
1523826147.18009901,12668394,0.0,3.46,0.0,3.98,0.0,6.02,0.0,0.0
1523826147.22036195,12708657,0.0,3.46,0.0,3.98,0.0,6.02,0.0,0.0
1523826147.25981784,12748113,0.0,3.46,0.0,3.98,0.0,6.02,0.0,0.0
1523826147.29971385,12788009,0.0,3.46,0.0,3.98,0.0,6.02,0.0,0.0
1523826147.34006596,12828361,0.0,3.46,0.0,3.98,0.0,6.01,0.0,0.0
1523826147.37979889,12868094,0.0,3.46,0.0,3.99,0.0,6.0,0.0,0.0
1523826147.42006493,12908360,0.0,3.47,0.0,3.99,0.0,6.0,0.0,0.0
1523826147.46009398,12948389,0.0,3.46,0.0,3.99,0.0,6.0,0.0,0.0
1523826147.49994683,12988242,0.0,3.46,0.0,3.99,0.0,6.01,0.0,0.0
1523826147.54012990,13028425,0.0,3.46,0.0,3.99,0.0,6.01,0.0,0.0
1523826147.57977986,13068075,0.0,3.46,0.0,3.99,0.0,5.98,0.0,0.0
1523826147.62007499,13108370,0.0,3.46,0.0,3.99,0.0,5.95,0.0,0.0
1523826147.65978694,13148082,0.0,3.46,0.0,3.99,0.0,5.95,0.0,0.0
1523826147.69997883,13188274,0.0,3.46,0.0,3.99,0.0,5.96,0.0,0.0
1523826147.73997593,13228271,0.0,3.46,0.0,3.99,0.0,5.97,0.0,0.0
1523826147.77993298,13268228,0.0,3.46,0.0,3.99,0.0,5.93,0.0,0.0
1523826147.82007384,13308369,0.0,3.46,0.0,3.99,0.0,5.9,0.0,0.0
1523826147.85984087,13348136,0.0,3.45,0.0,3.99,0.0,5.85,0.0,0.0
1523826147.89975882,13388054,0.0,3.45,0.0,3.99,0.0,5.8,0.0,0.0
1523826147.94005990,13428355,0.0,3.44,0.0,3.99,0.0,5.75,0.0,0.0
1523826147.97977495,13468070,0.0,3.44,0.0,3.99,0.0,5.74,0.0,0.0
1523826148.02072001,13509015,0.0,3.44,0.0,3.99,0.0,5.73,0.0,0.0
1523826148.05998802,13548283,0.0,3.44,0.0,3.99,0.0,5.73,0.0,0.0
1523826148.09979987,13588095,0.0,3.44,0.0,3.99,0.0,5.73,0.0,0.0
1523826148.13992286,13628218,0.0,3.44,0.0,3.99,0.0,5.73,0.0,0.0
1523826148.18000603,13668301,0.0,3.44,0.0,3.99,0.0,5.76,0.0,0.0
1523826148.22049904,13708794,0.0,3.44,0.0,3.99,0.0,5.78,0.0,0.0
1523826148.25981092,13748106,0.0,3.44,0.0,3.99,0.0,5.79,0.0,0.0
1523826148.29964304,13787938,0.0,3.45,0.0,3.99,0.0,5.79,0.0,0.0
1523826148.33999991,13828295,0.0,3.45,0.0,3.99,0.0,5.79,0.0,0.0
1523826148.37989783,13868193,0.0,3.46,0.0,3.99,0.0,5.82,0.0,0.0
1523826148.42002487,13908320,0.0,3.46,0.0,3.99,0.0,5.85,0.0,0.0
1523826148.46009684,13948392,0.0,3.46,0.0,3.99,0.0,5.87,0.0,0.0
1523826148.49994588,13988241,0.0,3.47,0.0,3.98,0.0,5.89,0.0,0.0
1523826148.54054785,14028843,0.0,3.47,0.0,3.98,0.0,5.9,0.0,0.0
1523826148.57987690,14068172,0.0,3.47,0.0,3.98,0.0,5.9,0.0,0.0
1523826148.62001300,14108308,0.0,3.47,0.0,3.98,0.0,5.9,0.0,0.0
1523826148.65984297,14148138,0.0,3.47,0.0,3.98,0.0,5.9,0.0,0.0
1523826148.69974184,14188037,0.0,3.47,0.0,3.98,0.0,5.9,0.0,0.0
1523826148.73998094,14228276,0.0,3.47,0.0,3.98,0.0,5.91,0.0,0.0
1523826148.77991199,14268207,0.0,3.48,0.0,3.98,0.0,5.95,0.0,0.0
1523826148.82000303,14308298,0.0,3.48,0.0,3.98,0.0,5.98,0.0,0.0
1523826148.85977197,14348067,0.0,3.48,0.0,3.98,0.0,6.0,0.0,0.0
1523826148.89967585,14387971,0.0,3.48,0.0,3.98,0.0,6.01,0.0,0.0
1523826148.94007301,14428368,0.0,3.48,0.0,3.98,0.0,6.02,0.0,0.0
1523826148.97968984,14467985,0.0,3.49,0.0,3.97,0.0,6.09,0.0,0.0
1523826149.02057290,14508868,0.0,3.49,0.0,3.97,0.0,6.15,0.0,0.0
1523826149.05995584,14548251,0.0,3.5,0.0,3.97,0.0,6.2,0.0,0.0
1523826149.09970689,14588002,0.0,3.5,0.0,3.97,0.0,6.22,0.0,0.0
1523826149.13993382,14628229,0.0,3.5,0.0,3.97,0.0,6.25,0.0,0.0
1523826149.17999792,14668293,0.0,3.5,0.0,3.97,0.0,6.21,0.0,0.0
1523826149.22026992,14708565,0.0,3.49,0.0,3.97,0.0,6.17,0.0,0.0
1523826149.26009202,14748387,0.0,3.49,0.0,3.97,0.0,6.17,0.0,0.0
1523826149.29988003,14788175,0.0,3.49,0.0,3.97,0.0,6.2,0.0,0.0
1523826149.34001088,14828306,0.0,3.49,0.0,3.97,0.0,6.22,0.0,0.0
1523826149.37968683,14867982,0.0,3.49,0.0,3.97,0.0,6.26,0.0,0.0
1523826149.41999292,14908288,0.0,3.49,0.0,3.97,0.0,6.29,0.0,0.0
1523826149.46000981,14948305,0.0,3.49,0.0,3.97,0.0,6.31,0.0,0.0
1523826149.50024295,14988538,0.0,3.49,0.0,3.98,0.0,6.32,0.0,0.0
1523826149.54006696,15028362,0.0,3.49,0.0,3.98,0.0,6.33,0.0,0.0
1523826149.57980084,15068096,0.0,3.49,0.0,3.98,0.0,6.34,0.0,0.0
1523826149.62006593,15108361,0.0,3.49,0.0,3.98,0.0,6.35,0.0,0.0
1523826149.65968895,15147984,0.0,3.49,0.0,3.98,0.0,6.37,0.0,0.0
1523826149.69985485,15188150,0.0,3.49,0.0,3.98,0.0,6.39,0.0,0.0
1523826149.73997903,15228274,0.0,3.49,0.0,3.98,0.0,6.4,0.0,0.0
1523826149.77973485,15268030,0.0,3.48,0.0,3.98,0.0,6.33,0.0,0.0
1523826149.81999803,15308293,0.0,3.48,0.0,3.98,0.0,6.27,0.0,0.0
1523826149.85963202,15347927,0.0,3.47,0.0,3.98,0.0,6.22,0.0,0.0
1523826149.89983797,15388133,0.0,3.47,0.0,3.98,0.0,6.19,0.0,0.0
1523826149.93995786,15428253,0.0,3.47,0.0,3.98,0.0,6.16,0.0,0.01
1523826149.97981191,15468107,0.0,3.46,0.0,3.99,0.0,6.1,0.0,0.01
1523826150.02057481,15508870,0.0,3.45,0.0,3.99,0.0,6.04,0.0,0.01
1523826150.05990982,15548205,0.0,3.44,0.0,3.99,0.0,5.97,0.0,0.01
1523826150.09983683,15588132,0.0,3.44,0.0,3.99,0.0,5.9,0.0,0.01
1523826150.14000797,15628303,0.0,3.43,0.0,4.0,0.0,5.84,0.0,0.01
1523826150.17982697,15668122,0.0,3.42,0.0,4.0,0.0,5.75,0.0,0.01
1523826150.22012281,15708418,0.0,3.41,0.0,4.0,0.0,5.67,0.0,0.01
1523826150.26014996,15748445,0.0,3.41,0.0,4.0,0.0,5.59,0.0,0.01
1523826150.30004096,15788336,0.0,3.4,0.0,4.0,0.0,5.52,0.0,0.01
1523826150.33998799,15828283,0.0,3.39,0.0,4.0,0.0,5.45,0.0,0.01
1523826150.37993288,15868228,0.0,3.39,0.0,4.0,0.0,5.38,0.0,0.01
1523826150.42001891,15908314,0.0,3.39,0.0,4.0,0.0,5.31,0.0,0.01
1523826150.45981503,15948110,0.0,3.38,0.0,4.0,0.0,5.25,0.0,0.01
1523826150.49964499,15987940,0.0,3.38,0.0,4.01,0.0,5.18,0.0,0.01
1523826150.54021192,16028507,0.0,3.37,0.0,4.01,0.0,5.12,0.0,0.01
1523826150.57993484,16068230,0.0,3.37,0.0,4.01,0.0,5.09,0.0,0.01
1523826150.62015986,16108455,0.0,3.37,0.0,4.01,0.0,5.06,0.0,0.01
1523826150.65984797,16148143,0.0,3.37,0.0,4.01,0.0,5.04,0.0,0.01
1523826150.69981885,16188114,0.0,3.38,0.0,4.0,0.0,5.04,0.0,0.01
1523826150.74002194,16228317,0.0,3.38,0.0,4.0,0.0,5.05,0.0,0.01
1523826150.77978396,16268079,0.0,3.38,0.0,4.0,0.0,5.01,0.0,0.01
1523826150.82001495,16308310,0.0,3.39,0.0,4.0,0.0,4.98,0.0,0.01
1523826150.85969186,16347987,0.0,3.39,0.0,4.0,0.0,4.93,0.0,0.01
1523826150.89979291,16388088,0.0,3.38,0.0,4.0,0.0,4.84,0.0,0.01
1523826150.93991780,16428213,0.0,3.38,0.0,4.0,0.0,4.76,0.0,0.01
1523826150.97975683,16468052,0.0,3.39,0.0,3.99,0.0,4.74,0.0,0.01
1523826151.02058101,16508876,0.0,3.39,0.0,3.99,0.0,4.72,0.0,0.01
1523826151.05994296,16548238,0.0,3.4,0.0,3.99,0.0,4.74,0.0,0.01
1523826151.09981489,16588110,0.0,3.41,0.0,3.99,0.0,4.8,0.0,0.01
1523826151.13993502,16628230,0.0,3.42,0.0,3.99,0.0,4.85,0.0,0.01
1523826151.17963886,16667934,0.0,3.43,0.0,3.99,0.0,4.88,0.0,0.01
1523826151.22031403,16708609,0.0,3.44,0.0,3.98,0.0,4.91,0.0,0.01
1523826151.25987792,16748173,0.0,3.44,0.0,3.98,0.0,4.92,0.0,0.01
1523826151.30018592,16788481,0.0,3.45,0.0,3.98,0.0,4.93,0.0,0.01
1523826151.34003091,16828326,0.0,3.45,0.0,3.98,0.0,4.94,0.0,0.01
1523826151.37987781,16868173,0.0,3.46,0.0,3.98,0.0,4.99,0.0,0.01
1523826151.41997695,16908272,0.0,3.47,0.0,3.98,0.0,5.03,0.0,0.01
1523826151.45963001,16947925,0.0,3.47,0.0,3.98,0.0,5.04,0.0,0.01
1523826151.49985385,16988149,0.0,3.48,0.0,3.98,0.0,5.02,0.0,0.01
1523826151.54024196,17028537,0.0,3.48,0.0,3.98,0.0,5.01,0.0,0.01
1523826151.57982492,17068120,0.0,3.49,0.0,3.97,0.0,5.05,0.0,0.01
1523826151.61996984,17108265,0.0,3.49,0.0,3.97,0.0,5.08,0.0,0.01
1523826151.65984583,17148141,0.0,3.5,0.0,3.97,0.0,5.12,0.0,0.01
1523826151.70010900,17188404,0.0,3.5,0.0,3.97,0.0,5.17,0.0,0.01
1523826151.73997903,17228274,0.0,3.51,0.0,3.97,0.0,5.21,0.0,0.01
1523826151.77965283,17267948,0.0,3.52,0.0,3.97,0.0,5.32,0.0,0.01
1523826151.82000494,17308300,0.0,3.53,0.0,3.97,0.0,5.42,0.0,0.01
1523826151.85963488,17347930,0.0,3.54,0.0,3.96,0.0,5.51,0.0,0.01
1523826151.89971685,17388012,0.0,3.54,0.0,3.96,0.0,5.57,0.0,0.01
1523826151.94006896,17428364,0.0,3.55,0.0,3.96,0.0,5.64,0.0,0.01
1523826151.97966099,17467956,0.0,3.55,0.0,3.95,0.0,5.6,0.0,0.01
1523826152.02067304,17508968,0.0,3.54,0.0,3.95,0.0,5.56,0.0,0.01
1523826152.05982780,17548123,0.0,3.54,0.0,3.95,0.0,5.53,0.0,0.01
1523826152.09996796,17588263,0.0,3.53,0.0,3.95,0.0,5.49,0.0,0.01
1523826152.13998103,17628276,0.0,3.53,0.0,3.95,0.0,5.46,0.0,0.01
1523826152.17979193,17668087,0.0,3.52,0.0,3.95,0.0,5.48,0.0,0.01
1523826152.22026896,17708564,0.0,3.52,0.0,3.95,0.0,5.5,0.0,0.01
1523826152.25978589,17748081,0.0,3.52,0.0,3.95,0.0,5.52,0.0,0.01
1523826152.30012393,17788419,0.0,3.52,0.0,3.95,0.0,5.54,0.0,0.01
1523826152.34005404,17828349,0.0,3.51,0.0,3.95,0.0,5.56,0.0,0.01
1523826152.37967896,17867974,0.0,3.51,0.0,3.95,0.0,5.63,0.0,0.01
1523826152.42005897,17908354,0.0,3.51,0.0,3.95,0.0,5.69,0.0,0.01
