timestamp,TimeUS,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,U
1523828643.80113673,25466539,3,78258800,1997,17,0.67,39.8419736,-105.2125273,1814.8,0.0360000021756,0.0,-0.0250000003725,1
1523828644.00114775,25666550,3,78259000,1997,17,0.67,39.8419731,-105.2125277,1814.91,0.116000004113,0.0,-0.00700000021607,1
1523828644.20103192,25866434,3,78259200,1997,17,0.67,39.8419727,-105.212528,1814.97,0.0180000010878,0.0,-0.0890000015497,1
1523828644.40084291,26066245,3,78259400,1997,17,0.67,39.8419725,-105.212528,1815.03,0.00400000018999,0.0,-0.0560000017285,1
1523828644.60134172,26266744,3,78259600,1997,17,0.67,39.8419724,-105.2125283,1815.05,0.047000002116,0.0,-0.0760000050068,1
1523828644.80118585,26466588,3,78259800,1997,17,0.67,39.8419723,-105.2125287,1815.08,0.00900000054389,0.0,-0.0930000022054,1
1523828645.00117373,26666576,3,78260000,1997,17,0.67,39.8419723,-105.2125289,1815.09,0.0260000005364,0.0,-0.0790000036359,1
1523828645.20117378,26866576,3,78260200,1997,17,0.67,39.8419724,-105.2125291,1815.12,0.062000002712,0.0,-0.120000004768,1
1523828645.40108871,27066491,3,78260400,1997,17,0.67,39.8419726,-105.2125291,1815.12,0.10000000149,0.0,-0.0740000009537,1
1523828645.60119176,27266594,3,78260600,1997,17,0.67,39.8419729,-105.2125293,1815.13,0.042000003159,0.0,-0.082000002265,1
1523828645.80139589,27466798,3,78260800,1997,17,0.67,39.841973,-105.2125295,1815.13,0.0890000015497,0.0,-0.0520000010729,1
1523828646.00109792,27666500,3,78261000,1997,17,0.67,39.8419731,-105.2125299,1815.17,0.070000000298,0.0,-0.0240000002086,1
1523828646.20101476,27866417,3,78261200,1997,17,0.67,39.8419733,-105.2125301,1815.19,0.0600000023842,0.0,-0.0140000004321,1
1523828646.40120173,28066604,3,78261400,1997,17,0.67,39.8419732,-105.21253,1815.2,0.069000005722,0.0,-0.047000002116,1
1523828646.60130692,28266709,3,78261600,1997,17,0.67,39.8419731,-105.21253,1815.2,0.0630000010133,0.0,0.00400000018999,1
1523828646.80115390,28466556,3,78261800,1997,17,0.67,39.8419729,-105.2125303,1815.24,0.0640000030398,0.0,0.0240000002086,1
1523828647.00096178,28666364,3,78262000,1997,17,0.67,39.8419728,-105.2125304,1815.25,0.0520000010729,0.0,-0.042000003159,1
1523828647.20092678,28866329,3,78262200,1997,17,0.67,39.8419729,-105.2125306,1815.3,0.0340000018477,0.0,-0.119000002742,1
1523828647.40113783,29066540,3,78262400,1997,17,0.67,39.8419729,-105.2125307,1815.31,0.0430000014603,0.0,0.0570000037551,1
1523828647.60089183,29266294,3,78262600,1997,17,0.67,39.841973,-105.2125309,1815.31,0.0380000025034,0.0,-0.0210000015795,1
1523828647.80109787,29466500,3,78262800,1997,17,0.67,39.8419731,-105.2125311,1815.35,0.0190000012517,0.0,-0.0400000028312,1
1523828648.00099993,29666402,3,78263000,1997,17,0.67,39.8419732,-105.2125314,1815.39,0.0250000003725,0.0,0.0640000030398,1
1523828648.20114183,29866544,3,78263200,1997,17,0.67,39.8419733,-105.2125317,1815.41,0.0560000017285,0.0,0.0100000007078,1
1523828648.40151381,30066916,3,78263400,1997,17,0.67,39.8419732,-105.212532,1815.48,0.0290000010282,0.0,0.0260000005364,1
1523828648.60141873,30266821,3,78263600,1997,17,0.67,39.8419733,-105.2125324,1815.55,0.0580000020564,0.0,0.0380000025034,1
1523828648.80119872,30466601,3,78263800,1997,17,0.67,39.8419732,-105.2125327,1815.6,0.121000006795,0.0,0.0220000017434,1
1523828649.00130486,30666707,3,78264000,1997,17,0.67,39.8419732,-105.212533,1815.62,0.0790000036359,0.0,0.0220000017434,1
1523828649.20130372,30866706,3,78264200,1997,17,0.67,39.8419732,-105.2125331,1815.67,0.0450000017881,0.0,0.00800000037998,1
1523828649.40131593,31066718,3,78264400,1997,17,0.67,39.8419732,-105.2125331,1815.72,0.0630000010133,0.0,-0.0930000022054,1
1523828649.60104179,31266444,3,78264600,1997,17,0.67,39.841973,-105.2125331,1815.78,0.0659999996424,0.0,-0.0329999998212,1
1523828649.80112672,31466529,3,78264800,1997,17,0.67,39.841973,-105.2125331,1815.84,0.0570000037551,0.0,-0.0870000049472,1
1523828650.00103688,31666439,3,78265000,1997,17,0.67,39.8419731,-105.2125332,1815.86,0.0360000021756,0.0,-0.0200000014156,1
1523828650.20116973,31866572,3,78265200,1997,17,0.67,39.8419732,-105.2125333,1815.91,0.0140000004321,0.0,-0.0730000063777,1
1523828650.40114284,32066545,3,78265400,1997,17,0.67,39.8419733,-105.2125334,1815.98,0.0710000023246,0.0,-0.0990000069141,1
1523828650.60135984,32266762,3,78265600,1997,17,0.67,39.8419734,-105.2125335,1816.02,0.0200000014156,0.0,0.00400000018999,1
1523828650.80105281,32466455,3,78265800,1997,17,0.67,39.8419735,-105.2125336,1816.05,0.035000000149,0.0,-0.031000001356,1
1523828651.00106382,32666466,3,78266000,1997,17,0.67,39.8419735,-105.2125337,1816.08,0.0540000014007,0.0,-0.062000002712,1
1523828651.20138884,32866791,3,78266200,1997,17,0.67,39.8419735,-105.2125337,1816.13,0.0260000005364,0.0,-0.0250000003725,1
1523828651.40113592,33066538,3,78266400,1997,17,0.67,39.8419735,-105.2125337,1816.18,0.0300000011921,0.0,0.00600000005215,1
1523828651.60112691,33266529,3,78266600,1997,17,0.67,39.8419735,-105.2125338,1816.2,0.0120000001043,0.0,-0.062000002712,1
1523828651.80115676,33466559,3,78266800,1997,17,0.67,39.8419735,-105.2125338,1816.25,0.0440000034869,0.0,-0.0170000009239,1
1523828652.00177073,33667173,3,78267000,1997,17,0.67,39.8419736,-105.2125338,1816.28,0.0590000040829,0.0,-0.0220000017434,1
1523828652.20113373,33866536,3,78267200,1997,17,0.67,39.8419738,-105.2125338,1816.3,0.0520000010729,0.0,-0.0340000018477,1
1523828652.40117192,34066574,3,78267400,1997,17,0.67,39.841974,-105.2125339,1816.28,0.0370000004768,0.0,-0.0760000050068,1
1523828652.60108280,34266485,3,78267600,1997,17,0.67,39.8419742,-105.2125341,1816.27,0.0140000004321,0.0,-0.0220000017434,1
1523828652.80124378,34466646,3,78267800,1997,17,0.67,39.8419744,-105.2125342,1816.23,0.119000002742,0.0,0.0520000010729,1
1523828653.00111485,34666517,3,78268000,1997,17,0.67,39.8419747,-105.2125344,1816.22,0.031000001356,0.0,-0.00900000054389,1
1523828653.20105171,34866454,3,78268200,1997,17,0.67,39.8419748,-105.2125345,1816.21,0.0510000027716,0.0,0.0190000012517,1
1523828653.40088391,35066286,3,78268400,1997,17,0.67,39.8419749,-105.2125345,1816.2,0.00800000037998,0.0,-0.0110000008717,1
1523828653.60092783,35266330,3,78268600,1997,17,0.67,39.841975,-105.2125347,1816.21,0.015000000596,0.0,-0.031000001356,1
1523828653.80115581,35466558,3,78268800,1997,17,0.67,39.841975,-105.2125347,1816.22,0.0329999998212,0.0,-0.0410000011325,1
1523828654.00113487,35666537,3,78269000,1997,17,0.67,39.8419749,-105.2125347,1816.26,0.0320000015199,0.0,0.0400000028312,1
1523828654.20097280,35866375,3,78269200,1997,17,0.67,39.8419747,-105.2125347,1816.25,0.00800000037998,0.0,-0.00900000054389,1
1523828654.40100288,36066405,3,78269400,1997,17,0.67,39.8419746,-105.2125347,1816.24,0.031000001356,0.0,-0.070000000298,1
1523828654.60109687,36266499,3,78269600,1997,17,0.67,39.8419745,-105.2125346,1816.22,0.0430000014603,0.0,-0.00900000054389,1
1523828654.80102491,36466427,3,78269800,1997,17,0.67,39.8419743,-105.2125347,1816.22,0.10300000757,0.0,0.00800000037998,1
1523828655.00100589,36666408,3,78270000,1997,17,0.67,39.8419742,-105.2125346,1816.23,0.0300000011921,0.0,0.0260000005364,1
1523828655.20111084,36866513,3,78270200,1997,17,0.67,39.8419741,-105.2125343,1816.22,0.0180000010878,0.0,-0.0490000024438,1
1523828655.40107584,37066478,3,78270400,1997,17,0.67,39.841974,-105.2125342,1816.21,0.0360000021756,0.0,0.0460000038147,1
1523828655.60122085,37266623,3,78270600,1997,17,0.67,39.8419737,-105.212534,1816.21,0.0520000010729,0.0,-0.0670000016689,1
1523828655.80114675,37466549,3,78270800,1997,17,0.67,39.8419736,-105.2125336,1816.19,0.0900000035763,0.0,-0.0640000030398,1
1523828656.00106287,37666465,3,78271000,1997,17,0.67,39.8419736,-105.2125335,1816.18,0.0270000007004,0.0,-0.0300000011921,1
1523828656.20101094,37866413,3,78271200,1997,17,0.67,39.8419736,-105.2125336,1816.12,0.0800000056624,0.0,-0.158000007272,1
1523828656.40120888,38066611,3,78271400,1997,17,0.67,39.8419736,-105.2125337,1816.09,0.097000002861,0.0,-0.0280000008643,1
1523828656.60107994,38266482,3,78271600,1997,17,0.67,39.8419737,-105.2125338,1816.07,0.0340000018477,0.0,-0.0960000008345,1
