timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw
1521997578.14066982,5626040,0.0,1.84,0.0,5.72,0.0,4.75,1.0,0.51
1521997578.18020177,5665572,0.0,1.83,0.0,5.71,0.0,4.7,1.0,0.51
1521997578.22036290,5705733,0.0,1.83,0.0,5.71,0.0,4.65,0.8,0.51
1521997578.26001787,5745388,0.0,1.85,0.0,5.71,0.0,4.67,0.8,0.41
1521997578.30006981,5785440,0.0,1.86,0.0,5.72,0.0,4.76,0.8,0.41
1521997578.34001184,5825382,0.0,1.88,0.0,5.72,0.0,4.84,0.8,0.33
1521997578.38029575,5865666,0.0,1.9,0.0,5.73,0.0,4.9,0.8,0.33
1521997578.42030478,5905675,0.0,1.91,0.0,5.73,0.0,4.95,0.8,0.33
1521997578.46017981,5945550,0.0,1.91,0.0,5.73,0.0,4.97,0.64,0.27
1521997578.50017476,5985545,0.0,1.91,0.0,5.73,0.0,4.94,0.64,0.27
1521997578.54036593,6025736,0.0,1.92,0.0,5.74,0.0,4.91,0.64,0.21
1521997578.58020091,6065571,0.0,1.92,0.0,5.74,0.0,4.89,0.64,0.21
1521997578.62037492,6105745,0.0,1.92,0.0,5.74,0.0,4.86,0.64,0.21
1521997578.66003275,6145403,0.0,1.92,0.0,5.75,0.0,4.86,0.51,0.17
1521997578.70027876,6185649,0.0,1.94,0.0,5.76,0.0,4.89,0.51,0.17
1521997578.74022889,6225599,0.0,1.95,0.0,5.76,0.0,4.92,0.51,0.14
1521997578.78030682,6265677,0.0,1.96,0.0,5.77,0.0,4.95,0.51,0.14
1521997578.82034183,6305712,0.0,1.97,0.0,5.78,0.0,4.97,0.51,0.14
1521997578.86018777,6345558,0.0,1.98,0.0,5.78,0.0,4.98,0.41,0.11
1521997578.90005684,6385427,0.0,1.98,0.0,5.79,0.0,4.98,0.41,0.11
1521997578.94022679,6425597,0.0,1.98,0.0,5.8,0.0,4.97,0.41,0.09
1521997578.98033595,6465706,0.0,1.98,0.0,5.8,0.0,4.94,0.41,0.09
1521997579.02329493,6508665,0.0,1.98,0.0,5.81,0.0,4.91,0.41,0.09
1521997579.06057978,6545950,0.0,1.97,0.0,5.81,0.0,4.86,0.32,0.07
1521997579.10043883,6585809,0.0,1.97,0.0,5.82,0.0,4.81,0.32,0.07
1521997579.14043283,6625803,0.0,1.97,0.0,5.82,0.0,4.76,0.32,0.06
1521997579.18051386,6665884,0.0,1.98,0.0,5.83,0.0,4.76,0.32,0.06
1521997579.22106695,6706437,0.0,1.97,0.0,5.83,0.0,4.77,0.32,0.06
1521997579.26030374,6745674,0.0,1.98,0.0,5.83,0.0,4.76,0.26,0.05
1521997579.30010486,6785475,0.0,1.98,0.0,5.83,0.0,4.71,0.26,0.05
1521997579.34039092,6825761,0.0,1.97,0.0,5.84,0.0,4.68,0.26,0.04
1521997579.38050079,6865871,0.0,1.96,0.0,5.84,0.0,4.62,0.26,0.04
1521997579.42034173,6905712,0.0,1.96,0.0,5.84,0.0,4.57,0.26,0.04
1521997579.46021295,6945583,0.0,1.96,0.0,5.84,0.0,4.52,0.21,0.03
1521997579.50003481,6985405,0.0,1.95,0.0,5.84,0.0,4.48,0.21,0.03
1521997579.54027390,7025644,0.0,1.94,0.0,5.84,0.0,4.44,0.21,0.03
1521997579.58054590,7065916,0.0,1.94,0.0,5.85,0.0,4.43,0.21,0.03
1521997579.62054777,7105918,0.0,1.95,0.0,5.85,0.0,4.41,0.21,0.03
1521997579.66032076,7145691,0.0,1.95,0.0,5.82,0.0,4.38,0.16,0.02
1521997579.70016694,7185537,0.0,1.94,0.0,5.8,0.0,4.33,0.16,0.02
1521997579.74010181,7225472,0.0,1.94,0.0,5.84,0.0,4.29,0.16,0.02
1521997579.78040576,7265776,0.0,1.94,0.0,5.84,0.0,4.25,0.16,0.02
1521997579.82037091,7305741,0.0,1.95,0.0,5.83,0.0,4.22,0.16,0.02
1521997579.86011982,7345490,0.0,1.93,0.0,5.8,0.0,4.16,0.16,0.02
1521997579.90003586,7385406,0.0,1.94,0.0,5.83,0.0,4.07,0.13,0.02
1521997579.94009876,7425469,0.0,1.94,0.0,5.83,0.0,3.98,0.13,0.02
1521997579.98058677,7465957,0.0,1.94,0.0,5.83,0.0,3.99,0.13,0.02
1521997580.02085781,7506228,0.0,1.93,0.0,5.86,0.0,4.0,0.13,0.02
1521997580.06036186,7545732,0.0,1.95,0.0,5.87,0.0,3.98,0.13,0.01
1521997580.10046577,7585836,0.0,1.96,0.0,5.89,0.0,3.95,0.1,0.01
1521997580.14037395,7625744,0.0,1.94,0.0,5.87,0.0,3.92,0.1,0.01
1521997580.18064690,7666017,0.0,1.92,0.0,5.86,0.0,3.86,0.1,0.01
1521997580.22032690,7705697,0.0,1.94,0.0,5.85,0.0,3.8,0.1,0.01
1521997580.26038480,7745755,0.0,1.95,0.0,5.82,0.0,3.77,0.1,0.01
1521997580.30054474,7785915,0.0,1.95,0.0,5.79,0.0,3.79,0.1,0.01
1521997580.34052277,7825893,0.0,1.96,0.0,5.77,0.0,3.81,0.08,0.01
1521997580.38018394,7865554,0.0,1.98,0.0,5.76,0.0,3.82,0.08,0.01
1521997580.42040086,7905771,0.0,1.98,0.0,5.78,0.0,3.84,0.08,0.01
1521997580.46044683,7945817,0.0,1.98,0.0,5.81,0.0,3.86,0.08,0.01
1521997580.50022984,7985600,0.0,2.01,0.0,5.81,0.0,3.86,0.08,0.01
1521997580.54049587,8025866,0.0,2.02,0.0,5.79,0.0,3.85,0.07,0.01
1521997580.58056593,8065936,0.0,2.02,0.0,5.79,0.0,3.77,0.07,0.01
1521997580.62303185,8108402,0.0,2.02,0.0,5.79,0.0,3.7,0.05,0.01
1521997580.66261172,8147982,0.0,2.02,0.0,5.8,0.0,3.66,0.05,0.01
1521997580.70101094,8186381,0.0,2.03,0.0,5.81,0.0,3.66,0.05,0.01
1521997580.74101281,8226383,0.0,2.01,0.0,5.83,0.0,3.67,0.05,0.01
1521997580.78142190,8266792,0.0,2.01,0.0,5.82,0.0,3.76,0.05,0.01
1521997580.82163191,8307002,0.0,2.06,0.0,5.82,0.0,3.83,0.05,0.01
1521997580.86082077,8346191,0.0,2.15,0.0,5.72,0.0,3.93,0.05,0.01
1521997580.90188479,8387255,0.0,2.21,0.0,5.61,0.0,4.02,0.05,0.01
1521997580.94138885,8426759,0.0,2.28,0.0,5.48,0.0,4.11,0.05,0.01
1521997580.98158193,8466952,0.0,2.37,0.0,5.38,0.0,4.16,0.05,0.01
1521997581.02209973,8507470,0.0,2.55,0.0,5.26,0.0,4.21,0.05,0.01
1521997581.06126976,8546640,0.0,2.79,0.0,5.17,0.0,4.32,0.05,0.02
1521997581.10232592,8587696,0.0,3.02,0.0,5.05,0.0,4.46,0.05,0.02
1521997581.14186788,8627238,0.0,3.3,0.0,4.95,0.0,4.57,0.05,0.03
1521997581.18168592,8667056,0.0,3.59,0.0,4.85,0.0,4.81,0.05,0.03
1521997581.22204185,8707412,0.0,3.67,0.0,4.85,0.0,5.02,0.05,0.03
1521997581.26130176,8746672,0.0,3.61,0.0,4.94,0.0,5.28,0.05,0.04
1521997581.30239296,8787763,0.0,3.59,0.0,5.0,0.0,5.55,0.05,0.04
1521997581.34130383,8826674,0.0,3.55,0.0,5.08,0.0,5.82,0.05,0.04
1521997581.38189077,8867261,0.0,3.47,0.0,5.17,0.0,6.02,0.05,0.04
1521997581.42243195,8907802,0.0,3.35,0.0,5.18,0.0,6.19,0.05,0.04
1521997581.46094584,8946316,0.0,3.19,0.0,5.12,0.0,6.53,0.05,0.07
1521997581.50221777,8987588,0.0,3.0,0.0,5.07,0.0,7.03,0.05,0.07
1521997581.54128575,9026656,0.0,2.79,0.0,5.01,0.0,7.51,0.05,0.08
1521997581.58186889,9067239,0.0,2.62,0.0,4.95,0.0,7.82,0.05,0.08
1521997581.62184978,9107220,0.0,2.52,0.0,4.96,0.0,8.11,0.04,0.08
1521997581.66093183,9146302,0.0,2.47,0.0,5.02,0.0,8.38,0.04,0.08
1521997581.70216393,9187534,0.0,2.42,0.0,5.11,0.0,8.62,0.04,0.08
1521997581.74132395,9226694,0.0,2.38,0.0,5.18,0.0,8.83,0.04,0.08
1521997581.78162980,9267000,0.0,2.33,0.0,5.27,0.0,9.06,0.04,0.08
1521997581.82171392,9307084,0.0,2.27,0.0,5.33,0.0,9.28,0.04,0.08
1521997581.86088395,9346254,0.0,2.21,0.0,5.33,0.0,9.46,0.04,0.07
1521997581.90219092,9387561,0.0,2.17,0.0,5.33,0.0,9.58,0.04,0.07
1521997581.94096589,9426336,0.0,2.12,0.0,5.36,0.0,9.69,0.04,0.06
1521997581.98135281,9466723,0.0,2.09,0.0,5.37,0.0,9.85,0.04,0.06
1521997582.02238774,9507758,0.0,2.03,0.0,5.37,0.0,10.0,0.04,0.06
1521997582.06138587,9546756,0.0,2.16,0.0,5.46,0.0,10.11,0.04,0.06
1521997582.10199380,9587364,0.0,2.27,0.0,5.54,0.0,10.19,0.04,0.06
1521997582.14145279,9626823,0.0,2.33,0.0,5.63,0.0,10.27,0.04,0.05
1521997582.18190575,9667276,0.0,2.42,0.0,5.74,0.0,10.41,0.04,0.05
1521997582.22198391,9707354,0.0,2.36,0.0,5.92,0.0,10.49,0.05,0.05
1521997582.26142573,9746796,0.0,2.12,0.0,6.19,0.0,10.51,0.05,0.04
1521997582.30224991,9787620,0.0,1.81,0.0,6.49,0.0,10.49,0.05,0.04
1521997582.34100795,9826378,0.0,1.5,0.0,6.8,0.0,10.47,0.05,0.03
1521997582.38203073,9867401,0.0,1.22,0.0,7.12,0.0,10.38,0.05,0.03
1521997582.42189884,9907269,0.0,1.18,0.0,7.17,0.0,10.32,0.05,0.03
1521997582.46134090,9946711,0.0,1.32,0.0,6.98,0.0,10.25,0.05,0.04
1521997582.50213981,9987510,0.0,1.47,0.0,6.87,0.0,10.16,0.05,0.04
1521997582.54167795,10027048,0.0,1.66,0.0,6.71,0.0,10.05,0.05,0.03
1521997582.58137679,10066747,0.0,1.88,0.0,6.54,0.0,10.09,0.05,0.03
1521997582.62194681,10107317,0.0,2.05,0.0,6.42,0.0,10.15,0.05,0.03
1521997582.66086578,10146236,0.0,2.02,0.0,6.27,0.0,10.2,0.05,0.03
1521997582.70202184,10187392,0.0,2.0,0.0,6.15,0.0,10.28,0.05,0.03
1521997582.74115872,10226529,0.0,1.93,0.0,6.04,0.0,10.36,0.05,0.03
1521997582.78162193,10266992,0.0,1.84,0.0,5.94,0.0,10.43,0.05,0.03
1521997582.82171178,10307082,0.0,1.86,0.0,6.04,0.0,10.5,0.06,0.03
1521997582.86117172,10346542,0.0,1.99,0.0,6.37,0.0,10.53,0.06,0.02
1521997582.90204883,10387419,0.0,2.11,0.0,6.67,0.0,10.57,0.06,0.02
1521997582.94117689,10426547,0.0,2.12,0.0,7.03,0.0,10.62,0.06,0.02
1521997582.98167181,10467042,0.0,2.17,0.0,7.35,0.0,10.72,0.06,0.02
1521997583.02250075,10507871,0.0,2.23,0.0,7.41,0.0,10.8,0.06,0.02
1521997583.06131673,10546687,0.0,2.24,0.0,7.13,0.0,10.85,0.06,0.02
1521997583.10209775,10587468,0.0,2.13,0.0,6.92,0.0,10.94,0.06,0.02
1521997583.14160585,10626976,0.0,2.11,0.0,6.62,0.0,11.0,0.06,0.02
1521997583.18208885,10667459,0.0,2.22,0.0,6.46,0.0,10.99,0.06,0.02
1521997583.22196078,10707331,0.0,2.23,0.0,6.3,0.0,11.0,0.06,0.02
1521997583.26098490,10746355,0.0,2.17,0.0,6.49,0.0,11.05,0.06,0.02
1521997583.30237174,10787742,0.0,2.2,0.0,6.7,0.0,11.12,0.06,0.02
1521997583.34134793,10826718,0.0,2.3,0.0,6.91,0.0,11.15,0.06,0.02
1521997583.38189292,10867263,0.0,2.4,0.0,7.09,0.0,11.23,0.06,0.02
1521997583.42208886,10907459,0.0,2.42,0.0,7.04,0.0,11.33,0.06,0.02
1521997583.46135283,10946723,0.0,2.42,0.0,6.8,0.0,11.44,0.06,0.02
1521997583.50248289,10987853,0.0,2.48,0.0,6.6,0.0,11.57,0.06,0.02
1521997583.54129195,11026662,0.0,2.58,0.0,6.36,0.0,11.67,0.06,0.03
1521997583.58187485,11067245,0.0,2.58,0.0,6.13,0.0,11.83,0.06,0.03
1521997583.62189579,11107266,0.0,2.53,0.0,6.06,0.0,11.99,0.05,0.03
1521997583.66100693,11146377,0.0,2.53,0.0,6.13,0.0,12.09,0.05,0.03
1521997583.70197392,11187344,0.0,2.51,0.0,6.17,0.0,12.16,0.05,0.03
1521997583.74107575,11226446,0.0,2.3,0.0,6.23,0.0,12.3,0.05,0.02
1521997583.78155184,11266922,0.0,2.1,0.0,6.31,0.0,12.36,0.05,0.02
1521997583.82220674,11307577,0.0,2.13,0.0,6.37,0.0,12.34,0.04,0.02
1521997583.86102796,11346398,0.0,2.17,0.0,6.46,0.0,12.29,0.04,0.02
1521997583.90226483,11387635,0.0,2.08,0.0,6.56,0.0,12.29,0.04,0.02
1521997583.94130778,11426678,0.0,1.99,0.0,6.66,0.0,12.3,0.04,0.02
1521997583.98166394,11467034,0.0,1.99,0.0,6.76,0.0,12.16,0.04,0.02
1521997584.02246284,11507833,0.0,2.03,0.0,6.67,0.0,12.05,0.05,0.02
1521997584.06140995,11546780,0.0,2.0,0.0,6.5,0.0,11.99,0.05,0.02
1521997584.10217786,11587548,0.0,2.02,0.0,6.32,0.0,11.99,0.05,0.02
1521997584.14140987,11626780,0.0,2.06,0.0,6.15,0.0,11.99,0.05,0.01
1521997584.18196487,11667335,0.0,2.1,0.0,5.95,0.0,11.96,0.05,0.01
1521997584.22203588,11707406,0.0,2.18,0.0,5.81,0.0,11.95,0.04,0.01
1521997584.26103592,11746406,0.0,2.28,0.0,5.71,0.0,11.95,0.04,0.01
1521997584.30210185,11787472,0.0,2.43,0.0,5.62,0.0,11.95,0.04,0.01
1521997584.34132791,11826698,0.0,2.49,0.0,5.52,0.0,11.98,0.04,0.01
1521997584.38168883,11867059,0.0,2.52,0.0,5.41,0.0,12.04,0.04,0.01
1521997584.42211580,11907486,0.0,2.6,0.0,5.43,0.0,12.07,0.04,0.01
1521997584.46136475,11946735,0.0,2.6,0.0,5.55,0.0,12.1,0.04,0.01
1521997584.50203085,11987401,0.0,2.44,0.0,5.63,0.0,12.2,0.04,0.01
1521997584.54146576,12026836,0.0,2.34,0.0,5.74,0.0,12.3,0.04,0.01
1521997584.58184981,12067220,0.0,2.34,0.0,5.77,0.0,12.24,0.04,0.01
1521997584.62170196,12107072,0.0,2.22,0.0,5.76,0.0,12.22,0.04,0.01
1521997584.66139889,12146769,0.0,2.18,0.0,5.76,0.0,12.2,0.04,0.01
1521997584.70202088,12187391,0.0,2.29,0.0,5.64,0.0,12.18,0.04,0.01
1521997584.74106693,12226437,0.0,2.3,0.0,5.57,0.0,12.15,0.04,0.01
1521997584.78197384,12267344,0.0,2.27,0.0,5.5,0.0,12.24,0.04,0.01
1521997584.82176995,12307140,0.0,2.27,0.0,5.64,0.0,12.32,0.04,0.01
1521997584.86126685,12346637,0.0,2.24,0.0,5.91,0.0,12.33,0.04,0.01
1521997584.90214086,12387511,0.0,2.15,0.0,6.19,0.0,12.3,0.04,0.01
1521997584.94123173,12426602,0.0,2.06,0.0,6.46,0.0,12.29,0.04,0.01
1521997584.98182988,12467200,0.0,1.96,0.0,6.76,0.0,12.22,0.04,0.01
1521997585.02246881,12507839,0.0,1.96,0.0,6.71,0.0,12.15,0.05,0.01
1521997585.06133676,12546707,0.0,1.93,0.0,6.38,0.0,12.06,0.05,0.01
1521997585.10228276,12587653,0.0,1.88,0.0,6.05,0.0,11.97,0.05,0.01
1521997585.14151573,12626886,0.0,1.87,0.0,5.72,0.0,11.88,0.05,0.01
1521997585.18175793,12667128,0.0,1.88,0.0,5.38,0.0,11.83,0.05,0.01
1521997585.22190785,12707278,0.0,1.82,0.0,5.36,0.0,11.78,0.06,0.01
1521997585.26140976,12746780,0.0,1.7,0.0,5.65,0.0,11.68,0.06,0.02
1521997585.30216694,12787537,0.0,1.61,0.0,5.94,0.0,11.52,0.06,0.02
1521997585.34131980,12826690,0.0,1.52,0.0,6.23,0.0,11.36,0.06,0.02
1521997585.38150096,12866871,0.0,1.41,0.0,6.52,0.0,11.23,0.06,0.02
1521997585.42214894,12907519,0.0,1.26,0.0,6.63,0.0,11.09,0.05,0.02
1521997585.46169591,12947066,0.0,1.11,0.0,6.56,0.0,10.94,0.05,0.03
1521997585.50217581,12987546,0.0,0.94,0.0,6.46,0.0,10.8,0.05,0.03
1521997585.54125786,13026628,0.0,0.72,0.0,6.41,0.0,10.67,0.05,0.03
1521997585.58137679,13066747,0.0,0.56,0.0,6.31,0.0,10.49,0.05,0.03
1521997585.62211490,13107485,0.0,0.6,0.0,6.17,0.0,10.32,0.06,0.03
1521997585.66107082,13146441,0.0,0.79,0.0,6.01,0.0,10.21,0.06,0.03
1521997585.70218086,13187551,0.0,0.96,0.0,5.85,0.0,10.12,0.06,0.03
1521997585.74137592,13226746,0.0,1.16,0.0,5.65,0.0,10.02,0.06,0.03
1521997585.78156996,13266940,0.0,1.42,0.0,5.49,0.0,10.01,0.06,0.03
1521997585.82186484,13307235,0.0,1.49,0.0,5.56,0.0,10.01,0.06,0.03
1521997585.86124277,13346613,0.0,1.39,0.0,5.89,0.0,10.04,0.06,0.02
1521997585.90242481,13387795,0.0,1.34,0.0,6.2,0.0,10.11,0.06,0.02
1521997585.94134378,13426714,0.0,1.31,0.0,6.51,0.0,10.16,0.06,0.02
1521997585.98158288,13466953,0.0,1.24,0.0,6.82,0.0,10.18,0.06,0.02
1521997586.02234077,13507711,0.0,1.24,0.0,6.91,0.0,10.2,0.06,0.02
1521997586.06149673,13546867,0.0,1.43,0.0,6.76,0.0,10.22,0.06,0.02
1521997586.10205793,13587428,0.0,1.56,0.0,6.62,0.0,10.26,0.06,0.02
1521997586.14136887,13626739,0.0,1.67,0.0,6.46,0.0,10.28,0.06,0.02
1521997586.18189573,13667266,0.0,1.79,0.0,6.32,0.0,10.37,0.06,0.02
1521997586.22216082,13707531,0.0,1.81,0.0,6.26,0.0,10.44,0.05,0.02
1521997586.26115894,13746529,0.0,1.9,0.0,6.22,0.0,10.53,0.05,0.02
1521997586.30232882,13787699,0.0,1.92,0.0,6.19,0.0,10.67,0.05,0.02
1521997586.34125185,13826622,0.0,1.9,0.0,6.19,0.0,10.79,0.05,0.02
1521997586.38159394,13866964,0.0,1.97,0.0,6.19,0.0,10.89,0.05,0.02
1521997586.42172980,13907100,0.0,1.99,0.0,6.13,0.0,10.96,0.04,0.02
1521997586.46117282,13946543,0.0,2.0,0.0,6.06,0.0,11.01,0.04,0.02
1521997586.50238585,13987756,0.0,2.06,0.0,5.98,0.0,11.01,0.04,0.02
1521997586.54175282,14027123,0.0,2.1,0.0,5.9,0.0,11.0,0.04,0.02
1521997586.58155775,14066928,0.0,2.12,0.0,5.82,0.0,11.12,0.04,0.02
1521997586.62190676,14107277,0.0,2.17,0.0,5.85,0.0,11.22,0.04,0.02
1521997586.66147184,14146842,0.0,2.35,0.0,5.97,0.0,11.36,0.04,0.02
1521997586.70203280,14187403,0.0,2.5,0.0,6.12,0.0,11.54,0.04,0.02
1521997586.74145079,14226821,0.0,2.68,0.0,6.24,0.0,11.7,0.04,0.03
1521997586.78158879,14266959,0.0,2.89,0.0,6.39,0.0,11.89,0.04,0.03
1521997586.82176876,14307139,0.0,2.87,0.0,6.45,0.0,12.06,0.04,0.03
1521997586.86103082,14346401,0.0,2.67,0.0,6.44,0.0,12.2,0.04,0.03
1521997586.90207481,14387445,0.0,2.49,0.0,6.43,0.0,12.32,0.04,0.03
1521997586.94124079,14426611,0.0,2.28,0.0,6.43,0.0,12.44,0.04,0.03
1521997586.98170686,14467077,0.0,2.08,0.0,6.43,0.0,12.45,0.04,0.03
1521997587.02248979,14507860,0.0,2.04,0.0,6.37,0.0,12.46,0.04,0.03
1521997587.06151986,14546890,0.0,2.05,0.0,6.22,0.0,12.44,0.04,0.03
1521997587.10200596,14587376,0.0,1.99,0.0,6.09,0.0,12.37,0.04,0.03
1521997587.14129496,14626665,0.0,1.99,0.0,5.93,0.0,12.31,0.04,0.02
1521997587.18185091,14667221,0.0,2.0,0.0,5.82,0.0,12.25,0.04,0.02
1521997587.22200584,14707376,0.0,2.03,0.0,5.68,0.0,12.19,0.04,0.02
1521997587.26136088,14746731,0.0,2.08,0.0,5.57,0.0,12.13,0.04,0.02
1521997587.30213785,14787508,0.0,2.0,0.0,5.45,0.0,12.07,0.04,0.02
1521997587.34147573,14826846,0.0,1.98,0.0,5.4,0.0,12.03,0.04,0.02
1521997587.38190293,14867273,0.0,2.02,0.0,5.19,0.0,11.95,0.04,0.02
1521997587.42186093,14907231,0.0,1.96,0.0,5.19,0.0,11.88,0.04,0.02
1521997587.46103477,14946405,0.0,1.85,0.0,5.34,0.0,11.84,0.04,0.02
1521997587.50220585,14987576,0.0,1.79,0.0,5.48,0.0,11.77,0.04,0.02
1521997587.54155374,15026924,0.0,1.74,0.0,5.59,0.0,11.69,0.04,0.02
1521997587.58211780,15067488,0.0,1.66,0.0,5.72,0.0,11.63,0.04,0.02
1521997587.62186790,15107238,0.0,1.67,0.0,5.83,0.0,11.58,0.04,0.02
1521997587.66122079,15146591,0.0,1.85,0.0,5.89,0.0,11.54,0.04,0.02
1521997587.70226288,15187633,0.0,2.05,0.0,5.96,0.0,11.51,0.04,0.02
1521997587.74150681,15226877,0.0,2.19,0.0,6.02,0.0,11.48,0.04,0.02
1521997587.78194475,15267315,0.0,2.34,0.0,6.1,0.0,11.45,0.04,0.02
1521997587.82182884,15307199,0.0,2.36,0.0,6.1,0.0,11.39,0.04,0.02
1521997587.86118793,15346558,0.0,2.25,0.0,6.06,0.0,11.38,0.04,0.02
1521997587.90222287,15387593,0.0,2.1,0.0,6.02,0.0,11.43,0.04,0.02
1521997587.94092584,15426296,0.0,1.96,0.0,5.97,0.0,11.48,0.04,0.01
1521997587.98163795,15467008,0.0,1.85,0.0,5.93,0.0,11.49,0.04,0.01
1521997588.02271676,15508087,0.0,1.93,0.0,5.9,0.0,11.53,0.04,0.01
1521997588.06135988,15546730,0.0,2.21,0.0,5.89,0.0,11.6,0.04,0.01
1521997588.10212588,15587496,0.0,2.49,0.0,5.88,0.0,11.67,0.04,0.01
1521997588.14118576,15626556,0.0,2.8,0.0,5.87,0.0,11.73,0.04,0.02
1521997588.18157673,15666947,0.0,3.11,0.0,5.85,0.0,11.93,0.04,0.02
1521997588.22186494,15707235,0.0,3.26,0.0,6.02,0.0,12.1,0.05,0.02
1521997588.26135993,15746730,0.0,3.31,0.0,6.36,0.0,12.27,0.05,0.03
1521997588.30222487,15787595,0.0,3.36,0.0,6.71,0.0,12.44,0.05,0.03
1521997588.34140587,15826776,0.0,3.4,0.0,7.05,0.0,12.61,0.05,0.03
1521997588.38193274,15867303,0.0,3.43,0.0,7.4,0.0,12.75,0.05,0.03
1521997588.42185283,15907223,0.0,3.42,0.0,7.49,0.0,12.87,0.05,0.03
1521997588.46104693,15946417,0.0,3.35,0.0,7.33,0.0,13.0,0.05,0.03
1521997588.50205493,15987425,0.0,3.27,0.0,7.18,0.0,13.14,0.05,0.03
1521997588.54148078,16026851,0.0,3.19,0.0,7.02,0.0,13.28,0.05,0.03
1521997588.58201385,16067384,0.0,3.13,0.0,6.87,0.0,13.41,0.05,0.03
1521997588.62215281,16107523,0.0,2.94,0.0,6.75,0.0,13.51,0.06,0.03
1521997588.66144586,16146816,0.0,2.59,0.0,6.68,0.0,13.52,0.06,0.03
1521997588.70210576,16187476,0.0,2.24,0.0,6.61,0.0,13.45,0.06,0.03
1521997588.74131680,16226687,0.0,1.91,0.0,6.53,0.0,13.38,0.06,0.03
1521997588.78170776,16267078,0.0,1.55,0.0,6.46,0.0,13.16,0.06,0.03
1521997588.82217574,16307546,0.0,1.35,0.0,6.45,0.0,12.98,0.05,0.03
1521997588.86105680,16346427,0.0,1.31,0.0,6.51,0.0,12.76,0.05,0.04
1521997588.90187383,16387244,0.0,1.27,0.0,6.57,0.0,12.49,0.05,0.04
1521997588.94120193,16426572,0.0,1.23,0.0,6.63,0.0,12.23,0.05,0.05
1521997588.98172784,16467098,0.0,1.17,0.0,6.69,0.0,11.96,0.05,0.05
1521997589.02240276,16507773,0.0,1.11,0.0,6.53,0.0,11.7,0.06,0.05
1521997589.06132174,16546692,0.0,1.03,0.0,6.14,0.0,11.47,0.06,0.05
1521997589.10185790,16587228,0.0,0.95,0.0,5.77,0.0,11.26,0.06,0.05
1521997589.14099193,16626362,0.0,0.87,0.0,5.39,0.0,11.06,0.06,0.05
1521997589.18154478,16666915,0.0,0.8,0.0,5.01,0.0,10.88,0.06,0.05
1521997589.22225881,16707629,0.0,0.82,0.0,4.95,0.0,10.72,0.06,0.05
1521997589.26138377,16746754,0.0,0.93,0.0,5.23,0.0,10.59,0.06,0.05
1521997589.30235195,16787722,0.0,1.04,0.0,5.5,0.0,10.5,0.06,0.05
1521997589.34107685,16826447,0.0,1.16,0.0,5.77,0.0,10.41,0.06,0.04
1521997589.38157988,16866950,0.0,1.29,0.0,6.04,0.0,10.39,0.06,0.04
1521997589.42222595,16907596,0.0,1.43,0.0,6.1,0.0,10.38,0.06,0.04
1521997589.46116090,16946531,0.0,1.63,0.0,5.94,0.0,10.4,0.06,0.03
1521997589.50210476,16987475,0.0,1.83,0.0,5.79,0.0,10.43,0.06,0.03
1521997589.54123473,17026605,0.0,2.02,0.0,5.63,0.0,10.47,0.06,0.03
1521997589.58166385,17067034,0.0,2.2,0.0,5.47,0.0,10.51,0.06,0.03
1521997589.62239480,17107765,0.0,2.38,0.0,5.49,0.0,10.55,0.06,0.03
1521997589.66139174,17146762,0.0,2.53,0.0,5.67,0.0,10.62,0.06,0.03
1521997589.70233679,17187707,0.0,2.68,0.0,5.85,0.0,10.72,0.06,0.03
1521997589.74124479,17226615,0.0,2.83,0.0,6.04,0.0,10.81,0.06,0.03
1521997589.78154993,17266920,0.0,2.99,0.0,6.22,0.0,11.0,0.06,0.03
1521997589.82174683,17307117,0.0,3.05,0.0,6.33,0.0,11.18,0.05,0.03
1521997589.86147785,17346848,0.0,3.01,0.0,6.37,0.0,11.37,0.05,0.04
1521997589.90233183,17387702,0.0,2.97,0.0,6.41,0.0,11.58,0.05,0.04
1521997589.94133687,17426707,0.0,2.94,0.0,6.45,0.0,11.78,0.05,0.04
1521997589.98163080,17467001,0.0,2.9,0.0,6.49,0.0,11.94,0.05,0.04
1521997590.02236676,17507737,0.0,2.8,0.0,6.48,0.0,12.08,0.05,0.04
1521997590.06145096,17546821,0.0,2.67,0.0,6.43,0.0,12.17,0.05,0.04
1521997590.10199594,17587366,0.0,2.53,0.0,6.38,0.0,12.22,0.05,0.04
1521997590.14122677,17626597,0.0,2.39,0.0,6.34,0.0,12.27,0.05,0.03
1521997590.18163586,17667006,0.0,2.25,0.0,6.29,0.0,12.33,0.05,0.03
1521997590.22189093,17707261,0.0,2.09,0.0,6.27,0.0,12.39,0.05,0.03
1521997590.26138282,17746753,0.0,1.91,0.0,6.28,0.0,12.37,0.05,0.03
1521997590.30246377,17787834,0.0,1.71,0.0,6.28,0.0,12.3,0.05,0.03
1521997590.34127283,17826643,0.0,1.52,0.0,6.29,0.0,12.23,0.05,0.03
1521997590.38179874,17867169,0.0,1.32,0.0,6.29,0.0,12.1,0.05,0.03
1521997590.42183089,17907201,0.0,1.27,0.0,6.19,0.0,11.99,0.05,0.03
1521997590.46127772,17946648,0.0,1.34,0.0,5.99,0.0,11.89,0.05,0.03
