timestamp,TimeUS,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1521997580.58077884,8066149,2.49,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521997580.62309980,8108470,1.63,6.14,359.99,-0.000242167894612,0.000105790597445,0.0102639971301,0.0,0.0,0.0,0.000107733045297,0.0,0.0,0.0,0.0
1521997580.66269183,8148062,1.63,6.11,1.13,-0.00473338924348,-0.00253657298163,0.0281062182039,0.0,0.0,0.0,0.376218914986,0.0,0.0,0.0,0.0
1521997580.70122290,8186593,1.65,6.09,1.24,-0.00885445810854,-0.00614559045061,0.045513741672,0.0,0.0,0.0,0.789439082146,0.0,0.0,0.0,0.0
1521997580.74108076,8226451,1.63,6.08,1.3,-0.00316664064303,-0.0075238822028,0.0645555481315,0.0,0.0,0.0,1.1836656332,0.0,0.0,0.0,0.0
1521997580.78158092,8266951,1.62,6.04,1.34,-0.0105899404734,-0.0102338418365,0.07984688133,0.0,0.0,0.0,1.55915939808,0.0,0.0,0.0,0.0
1521997580.82170677,8307077,1.66,6.01,1.36,-0.0141047360376,-0.0107020875439,0.0996569097042,0.0,0.0,0.0,1.91393065453,0.0,0.0,0.0,0.0
1521997580.86096072,8346331,1.68,6.0,1.37,-0.00630594464019,-0.0145788015798,0.110787056386,0.0,0.0,0.0,2.24920558929,0.0,0.0,0.0,0.0
1521997580.90195179,8387322,1.66,5.97,1.4,-0.00734103331342,-0.0180726926774,0.12987960875,0.0,0.0,0.0,2.59689116478,0.0,0.0,0.0,0.0
1521997580.94154882,8426919,1.66,5.94,1.44,-0.0089259641245,-0.020526137203,0.142646163702,0.0,0.0,0.0,2.95371341705,0.0,0.0,0.0,0.0
1521997580.98164988,8467020,1.67,5.94,1.48,-0.00844914093614,-0.0213254559785,0.157820180058,0.0,0.0,0.0,3.28608250618,0.0,0.0,0.0,0.0
1521997581.02231574,8507686,1.7,5.9,1.52,-0.0080481832847,-0.0247876085341,0.177793577313,0.0,0.0,0.0,3.64086079597,0.0,0.0,0.0,0.0
1521997581.06143284,8546803,1.68,5.9,1.6,-0.00207384093665,-0.0249850973487,0.191680267453,0.0,0.0,0.0,3.96972966194,0.0,0.0,0.0,0.0
1521997581.10239387,8587764,1.67,5.88,1.67,-0.00675052311271,-0.0285093188286,0.208896294236,0.0,0.0,0.0,4.2895655632,0.0,0.0,0.0,0.0
1521997581.14193487,8627305,1.69,5.87,1.73,-0.00983421131968,-0.0281412806362,0.222051650286,0.0,0.0,0.0,4.60032749176,0.0,0.0,0.0,0.0
1521997581.18189979,8667270,1.72,5.87,1.79,-0.0107931634411,-0.031955178827,0.239156961441,0.0,0.0,0.0,4.88686180115,0.0,0.0,0.0,0.0
1521997581.22211289,8707483,1.7,5.87,1.86,-0.0081283878535,-0.0330701097846,0.254149138927,0.0,0.0,0.0,5.17256402969,0.0,0.0,0.0,0.0
1521997581.26136994,8746740,1.69,5.88,1.93,-0.000186414545169,-0.0356744639575,0.27204361558,0.0,0.0,0.0,5.43484640121,0.0,0.0,0.0,0.0
1521997581.30246282,8787833,1.71,5.86,1.99,0.00155866658315,-0.0363200046122,0.285769730806,0.0,0.0,0.0,5.68170261383,0.0,0.0,0.0,0.0
1521997581.34137177,8826742,1.72,5.85,2.05,-0.00466614682227,-0.0398135073483,0.29843968153,0.0,0.0,0.0,5.91480398178,0.0,0.0,0.0,0.0
1521997581.38203478,8867405,1.7,5.86,2.11,-0.0036906148307,-0.0391406789422,0.312312275171,0.0,0.0,0.0,6.12751293182,0.0,0.0,0.0,0.0
1521997581.42249990,8907870,1.72,5.85,2.16,0.00130039849319,-0.0388721674681,0.328074872494,0.0,0.0,0.0,6.33091640472,0.0,0.0,0.0,0.0
1521997581.46101379,8946384,1.76,5.84,2.22,-0.000531860103365,-0.0400604829192,0.339940905571,0.0,0.0,0.0,6.51699018478,0.0,0.0,0.0,0.0
1521997581.50228477,8987655,1.77,5.84,2.27,0.00154372688849,-0.0420618914068,0.352537095547,0.0,0.0,0.0,6.68875789642,0.0,0.0,0.0,0.0
1521997581.54135394,9026724,1.76,5.83,2.36,0.00621873699129,-0.0411787293851,0.366704344749,0.0,0.0,0.0,6.84727287292,0.0,0.0,-0.01,0.0
1521997581.58193684,9067307,1.8,5.82,2.47,0.0101229269058,-0.0412464775145,0.375588923693,0.0,0.0,0.0,6.99140501022,0.0,0.0,-0.01,0.0
1521997581.62204194,9107412,1.83,5.82,2.57,0.0108049344271,-0.0411970205605,0.384228140116,0.0,0.0,0.0,7.12488031387,0.0,0.0,-0.02,0.0
1521997581.66099977,9146370,1.84,5.8,2.73,0.00937988609076,-0.0407873541117,0.394900590181,0.0,0.0,0.0,7.24599981308,0.0,0.0,-0.02,0.0
1521997581.70223093,9187601,1.84,5.8,2.88,0.00566330412403,-0.041268158704,0.401579260826,0.0,0.0,0.0,7.35600614548,0.0,0.0,-0.02,0.0
1521997581.74139094,9226761,1.86,5.79,3.05,0.00395802268758,-0.0387141816318,0.408654391766,0.0,0.0,0.0,7.45733785629,0.0,0.0,-0.03,0.0
1521997581.78170586,9267076,1.88,5.8,3.23,0.00221035676077,-0.0400886163116,0.414817720652,0.0,0.0,0.0,7.54867553711,0.0,0.0,-0.03,0.0
1521997581.82189584,9307266,1.87,5.81,3.41,0.00521527044475,-0.0384059548378,0.421137571335,0.0,0.0,0.0,7.6296210289,0.0,0.0,-0.04,0.0
1521997581.86102486,9346395,1.86,5.81,3.62,0.013413824141,-0.0379435308278,0.428726732731,0.0,0.0,0.0,7.70389080048,0.0,0.0,-0.04,0.0
1521997581.90235186,9387722,1.87,5.8,3.82,0.00299876253121,-0.0358102433383,0.42786154151,0.0,0.0,0.0,7.76967763901,0.0,0.0,-0.04,0.0
1521997581.94115591,9426526,1.88,5.82,4.01,-0.00199769902974,-0.0337928645313,0.432106554508,0.0,0.0,0.0,7.82816028595,0.0,0.0,-0.05,0.0
1521997581.98141980,9466790,1.9,5.82,4.23,0.00621417257935,-0.0309351086617,0.438266307116,0.0,0.0,0.0,7.8812122345,0.0,0.0,-0.05,0.0
1521997582.02258372,9507954,1.9,5.81,4.41,0.0150809064507,-0.0298113171011,0.438152343035,0.0,0.0,0.0,7.92755270004,0.0,0.0,-0.06,0.0
1521997582.06155276,9546923,1.95,5.81,4.61,0.0150847304612,-0.0272547751665,0.441431760788,0.0,0.0,0.0,7.96994304657,0.0,0.0,-0.06,0.0
1521997582.10206389,9587434,1.98,5.79,4.79,0.0111213885248,-0.0274630412459,0.441763520241,0.0,0.0,0.0,8.00835704803,0.0,0.0,-0.06,0.0
1521997582.14152479,9626895,1.96,5.79,4.98,0.00561510492116,-0.0273913815618,0.442741900682,0.0,0.0,0.0,8.04322433472,0.0,0.0,-0.07,0.0
1521997582.18197775,9667348,1.96,5.81,5.18,0.0155736356974,-0.0232236497104,0.445418596268,0.0,0.0,0.0,8.07496261597,0.0,0.0,-0.07,0.0
1521997582.22205186,9707422,2.0,5.8,5.34,0.0216446798295,-0.019611813128,0.4502800107,0.0,0.0,0.0,8.10616111755,0.0,0.0,-0.08,0.0
1521997582.26149392,9746864,2.05,5.76,5.51,0.0160504374653,-0.0187679491937,0.45138373971,0.0,0.0,0.0,8.13464355469,0.0,0.0,-0.08,0.0
1521997582.30231786,9787688,2.04,5.75,5.68,0.00955873075873,-0.0187608189881,0.450826883316,0.0,0.0,0.0,8.16080093384,0.0,0.0,-0.08,0.0
1521997582.34126282,9826633,2.02,5.76,5.84,0.0103801740333,-0.016883764416,0.450953185558,0.0,0.0,0.0,8.18479347229,0.01,0.0,-0.09,0.0
1521997582.38209891,9867469,2.04,5.78,5.98,0.035396873951,-0.0100261783227,0.456892192364,0.0,0.0,0.0,8.20706176758,0.01,0.0,-0.09,0.0
1521997582.42196679,9907337,2.07,5.75,6.11,0.0319536961615,-0.0129504315555,0.451180160046,0.0,0.0,0.0,8.22386837006,0.01,0.0,-0.1,0.0
1521997582.46141291,9946783,2.03,5.72,6.25,0.0108169093728,-0.0128763988614,0.455158978701,0.0,0.0,0.0,8.23937034607,0.01,0.0,-0.1,0.0
1521997582.50236773,9987738,2.02,5.75,6.38,0.0110326688737,-0.00928693730384,0.448875635862,0.0,0.0,0.0,8.25320625305,0.01,0.0,-0.1,0.0
1521997582.54174590,10027116,2.04,5.74,6.49,0.0224083531648,-0.00707489438355,0.453799188137,0.0,0.0,0.0,8.26549625397,0.01,0.0,-0.11,0.0
1521997582.58163977,10067010,2.08,5.72,6.6,0.0230010785162,-0.0048262597993,0.449940562248,0.0,0.0,0.0,8.27717971802,0.01,0.0,-0.1,0.0
1521997582.62210679,10107477,2.06,5.75,6.7,0.0209366716444,-0.000929718255065,0.454397886992,0.0,0.0,0.0,8.28646469116,0.01,0.0,-0.11,0.0
1521997582.66107392,10146444,2.09,5.72,6.8,0.0214502830058,-0.00410447316244,0.4446593225,0.0,0.0,0.0,8.29528713226,0.01,0.0,-0.11,0.0
1521997582.70208979,10187460,2.12,5.72,6.89,0.0161181241274,-0.00357815530151,0.443355172873,0.0,0.0,0.0,8.30442523956,0.01,0.0,-0.11,0.0
1521997582.74122691,10226597,2.09,5.71,6.98,0.0132739227265,-0.00291864946485,0.441849261522,0.0,0.0,0.0,8.31399345398,0.01,0.0,-0.12,0.0
1521997582.78169680,10267067,2.06,5.73,7.08,0.0137725556269,-0.0036584243644,0.44189363718,0.0,0.0,0.0,8.3237285614,0.01,0.0,-0.12,0.0
1521997582.82177973,10307150,2.06,5.73,7.16,0.0195727515966,0.00603733072057,0.446547657251,0.0,0.0,0.0,8.33560276031,0.01,0.0,-0.13,0.0
1521997582.86136889,10346739,2.11,5.72,7.23,0.0220984462649,0.00462982384488,0.450413435698,0.0,0.0,0.0,8.34804344177,0.01,0.0,-0.13,0.0
1521997582.90221095,10387581,2.16,5.69,7.31,0.0197217948735,0.00338410330005,0.448764204979,0.0,0.0,0.0,8.36011695862,0.01,0.0,-0.13,0.0
1521997582.94131780,10426688,2.08,5.73,7.4,0.0224897637963,0.00441821338609,0.45446112752,0.0,0.0,0.0,8.37340164185,0.01,0.0,-0.14,0.0
1521997582.98173881,10467109,2.05,5.71,7.5,0.0208315644413,0.00410049781203,0.453968405724,0.0,0.0,0.0,8.38664150238,0.01,0.0,-0.14,0.0
1521997583.02256775,10507938,2.07,5.74,7.57,0.0244933255017,0.0137053895742,0.45648881793,0.0,0.0,0.0,8.40121269226,0.01,0.0,-0.15,0.0
1521997583.06139183,10546762,2.11,5.72,7.64,0.025065343827,0.00452949944884,0.461895436049,0.0,0.0,0.0,8.41615486145,0.01,0.0,-0.15,0.0
