timestamp,TimeUS,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,U
1521997588.58148980,16066860,3,61603600,1994,15,0.66,39.8420493,-105.2124634,1808.21,0.0480000004172,0.0,-0.0430000014603,1
1521997588.78140974,16266780,3,61603800,1994,15,0.66,39.8420493,-105.2124636,1808.21,0.0710000023246,0.0,-0.0490000024438,1
1521997588.98134184,16466712,3,61604000,1994,15,0.66,39.8420493,-105.2124637,1808.2,0.127000004053,0.0,-0.00800000037998,1
1521997589.18132877,16666699,3,61604200,1994,16,0.66,39.8420494,-105.2124641,1808.19,0.0590000040829,0.0,-0.102000005543,1
1521997589.38140583,16866776,3,61604400,1994,15,0.66,39.8420492,-105.2124646,1808.19,0.0740000009537,0.0,0.0500000007451,1
1521997589.58135295,17066723,3,61604600,1994,15,0.66,39.8420492,-105.2124649,1808.11,0.110000006855,0.0,0.097000002861,1
1521997589.78141189,17266782,3,61604800,1994,15,0.66,39.8420489,-105.2124651,1808.03,0.0840000063181,0.0,0.107000008225,1
1521997589.98142076,17466791,3,61605000,1994,15,0.66,39.8420488,-105.2124654,1807.98,0.0190000012517,0.0,0.140000000596,1
1521997590.18149495,17666865,3,61605200,1994,15,0.66,39.8420486,-105.2124659,1807.95,0.0770000070333,0.0,0.0600000023842,1
1521997590.38152385,17866894,3,61605400,1994,15,0.66,39.8420485,-105.2124663,1807.95,0.069000005722,0.0,0.0830000042915,1
1521997590.58141685,18066787,3,61605600,1994,15,0.66,39.8420488,-105.2124664,1807.92,0.0940000042319,0.0,-0.00300000002608,1
1521997590.78137684,18266747,3,61605800,1994,15,0.66,39.8420494,-105.2124664,1807.78,0.172000005841,0.0,0.0570000037551,1
1521997590.98158073,18466951,3,61606000,1994,15,0.66,39.84205,-105.2124663,1807.72,0.133000001311,0.0,0.0490000024438,1
1521997591.18145680,18666827,3,61606200,1994,15,0.66,39.8420503,-105.2124664,1807.61,0.15000000596,0.0,0.191000014544,1
1521997591.38150096,18866871,3,61606400,1994,15,0.66,39.8420507,-105.2124664,1807.56,0.0910000056028,0.0,0.0380000025034,1
1521997591.58145881,19066829,3,61606600,1994,15,0.66,39.8420508,-105.2124666,1807.5,0.0100000007078,0.0,0.082000002265,1
1521997591.78161693,19266987,3,61606800,1994,15,0.66,39.8420508,-105.2124668,1807.43,0.0570000037551,0.0,0.151000007987,1
1521997591.98150182,19466872,3,61607000,1994,15,0.66,39.8420509,-105.212467,1807.36,0.0610000044107,0.0,0.0910000056028,1
1521997592.18152094,19666891,3,61607200,1994,15,0.66,39.8420511,-105.212467,1807.33,0.0380000025034,0.0,0.0710000023246,1
1521997592.38153195,19866902,3,61607400,1994,15,0.66,39.8420511,-105.212467,1807.26,0.162000000477,0.0,0.187000006437,1
1521997592.58142996,20066800,3,61607600,1994,15,0.66,39.8420509,-105.2124669,1807.19,0.105000004172,0.0,0.0570000037551,1
1521997592.78142595,20266796,3,61607800,1994,15,0.66,39.8420509,-105.2124668,1807.12,0.047000002116,0.0,0.194000005722,1
1521997592.98138690,20466757,3,61608000,1994,15,0.66,39.8420507,-105.2124669,1807.08,0.121000006795,0.0,0.0980000048876,1
1521997593.18133783,20666708,3,61608200,1994,15,0.66,39.8420503,-105.2124673,1807.05,0.129000008106,0.0,0.161000013351,1
1521997593.38134694,20866717,3,61608400,1994,15,0.66,39.8420501,-105.2124674,1807.08,0.0800000056624,0.0,0.069000005722,1
1521997593.58147073,21066841,3,61608600,1994,15,0.66,39.84205,-105.2124677,1807.06,0.0460000038147,0.0,0.122000008821,1
1521997593.78160191,21266972,3,61608800,1994,15,0.66,39.8420499,-105.2124677,1807.04,0.042000003159,0.0,0.0840000063181,1
1521997593.98151374,21466884,3,61609000,1994,15,0.66,39.8420498,-105.2124681,1807.02,0.176000013947,0.0,-0.0050000003539,1
1521997594.18152094,21666891,3,61609200,1994,15,0.66,39.8420501,-105.2124682,1806.99,0.0720000043511,0.0,0.0750000029802,1
1521997594.38154387,21866914,3,61609400,1994,15,0.66,39.84205,-105.212468,1806.97,0.146999999881,0.0,0.146999999881,1
1521997594.58137488,22066745,3,61609600,1994,15,0.66,39.8420498,-105.2124678,1807.01,0.069000005722,0.0,0.035000000149,1
1521997594.78150678,22266877,3,61609800,1994,15,0.66,39.8420493,-105.2124676,1806.98,0.131000012159,0.0,0.139000013471,1
1521997594.98153591,22466906,3,61610000,1994,15,0.66,39.8420491,-105.2124675,1806.98,0.126000002027,0.0,0.166000008583,1
1521997595.18140578,22666776,3,61610200,1994,15,0.66,39.8420491,-105.2124675,1807.04,0.0940000042319,0.0,-0.00200000009499,1
1521997595.38141990,22866790,3,61610400,1994,15,0.66,39.8420489,-105.2124675,1807.03,0.134000003338,0.0,0.0950000062585,1
1521997595.58128977,23066660,3,61610600,1994,15,0.66,39.8420485,-105.2124676,1806.96,0.122000008821,0.0,0.194000005722,1
